0.1,58728,1.3666,0.3687
0.2,58704,1.3644,0.36904
0.3,58680,1.3622,0.36936
0.4,58654,1.36,0.36968
0.5,58628,1.3577,0.36999
0.6,58600,1.3555,0.37029
0.7,58571,1.3533,0.37057
0.8,58542,1.3511,0.37085
0.9,58511,1.3489,0.37112
1,58480,1.3466,0.37137
