291.33,0.6,2200,0.9,0.72,22678,3.3898,0.31856
291.33,0.6,2200,0.9,0.74,23550,3.3067,0.32656
291.33,0.6,2200,0.9,0.76,24378,3.2328,0.33402
291.33,0.6,2200,0.9,0.78,25164,3.1678,0.34088
291.33,0.6,2200,0.9,0.8,25912,3.1094,0.34729
291.33,0.6,2200,0.9,0.82,26625,3.057,0.35323
291.33,0.6,2200,0.9,0.84,27305,3.0097,0.35878
291.33,0.6,2200,0.9,0.86,27953,2.966,0.36407
291.33,0.6,2200,0.9,0.88,28573,2.9265,0.36898
291.33,0.6,2200,0.9,0.9,29166,2.89,0.37364
