291.33,0.6,2000,0.9,0.82,20914,3.2175,0.33561
291.33,0.6,2050,0.9,0.82,22308,3.1732,0.3403
291.33,0.6,2100,0.9,0.82,23723,3.1323,0.34474
291.33,0.6,2150,0.9,0.82,25164,3.0947,0.34893
291.33,0.6,2200,0.9,0.82,26629,3.0585,0.35306
291.33,0.6,2250,0.9,0.82,28123,3.0244,0.35704
291.33,0.6,2300,0.9,0.82,29645,2.9909,0.36104
291.33,0.6,2350,0.9,0.82,31203,2.9594,0.36489
291.33,0.6,2400,0.9,0.82,32794,2.9279,0.36881
291.33,0.6,2450,0.9,0.82,34422,2.8973,0.3727
